longitude,latitude,median_income,median_house_value
-122.45,37.75,6027.4,349000
-122.45,37.75,4950,322600
-122.45,37.75,3080.4,313400
-122.46,37.75,6537.200000000001,394000
-122.45,37.74,4375,349500
-122.46,37.74,6256.1,431000
-122.45,37.74,5088.7,335100
-122.44,37.73,5562.2,313600
-122.45,37.74,6203,346800
-122.46,37.74,5396.0999999999995,416900
-122.47,37.74,5678.7,363600
-122.47,37.74,4953.700000000001,365600
-122.46,37.73,8006.9,426800
-122.46,37.72,6722.8,405200
-122.47,37.73,5924.5,484600
-122.47,37.72,5911.4000000000005,399000
-122.46,37.73,6832.200000000001,394100
-122.45,37.73,5123.8,335100
-122.46,37.73,5208.8,344200
-122.44,37.73,4781.3,275500
-122.44,37.73,3830.4,261400
-122.45,37.73,3244.8,266200
-122.45,37.73,5063.4,264200
-122.44,37.73,4193.2,269200
-122.45,37.72,4216.700000000001,231900
-122.45,37.72,4714.299999999999,219300
-122.45,37.72,4475,221200
-122.45,37.72,3658.1,225000
-122.46,37.72,3320.8,238600
-122.46,37.72,4085.9,228600
-122.46,37.72,3287.5,221500
-122.46,37.72,4085.499999999999,244100
-122.46,37.72,2968.7999999999997,232000
-122.47,37.71,4193.9000000000005,237900
-122.47,37.71,3515.6,239400
-122.47,37.72,2533.3,239300
-122.47,37.72,3000,246700
-122.47,37.72,4591.3,259700
-122.45,37.72,2911.9,228900
-122.45,37.71,4256.2,221600
-122.46,37.71,4140.6,219500
-122.46,37.71,2875,225000
-122.46,37.72,3070.3,211800
-122.48,37.76,3975.8,348600
-122.48,37.76,3275,332100
-122.48,37.76,3909.7,323800
-122.48,37.76,4097.7,322100
-122.48,37.76,4139.700000000001,331300
-122.48,37.76,4409.4,336100
-122.49,37.76,5809.5999999999995,339800
-122.49,37.76,3530.2,329600
-122.49,37.76,3590.9,331200
-122.49,37.76,4039.1,332700
-122.49,37.76,3527.8,339800
-122.49,37.76,4397.700000000001,353600
-122.49,37.76,4328.1,323100
-122.48,37.75,4400,318400
-122.48,37.75,4339.299999999999,317600
-122.48,37.74,3685.9,311800
-122.48,37.75,4437.5,329200
-122.48,37.75,3773.4,314700
-122.48,37.75,4770.3,331000
-122.49,37.75,3736.1,320200
-122.49,37.75,3705.4,308500
-122.49,37.75,4803.6,297800
-122.49,37.75,3920.5,319100
-122.49,37.75,3756.2,321200
-122.49,37.75,4851.6,323800
-122.49,37.74,3458.2999999999997,321300
-122.48,37.74,4020.8,323100
-122.48,37.74,4131,314300
-122.48,37.74,3923.6,335000
-122.49,37.73,6264.2,438500
-122.49,37.74,3833.3,340800
-122.49,37.74,4390.9000000000005,317700
-122.49,37.74,4574.4,315200
-122.48,37.73,5259.8,371500
-122.49,37.73,5199.0999999999995,369400
-122.49,37.73,3921.9,433300
-122.49,37.73,5620.4,406200
-122.48,37.73,3135.9,350000
-122.47,37.72,3205.9,350000
-122.48,37.71,3529.6,400000
-122.48,37.72,4111.6,187500
-122.48,37.72,3232.1,112500
-122.5,37.76,3708.3,307700
-122.5,37.76,3140.6,316200
-122.5,37.76,3946.4,295600
-122.5,37.76,3833.3,296300
-122.5,37.76,4532.9,278800
-122.5,37.75,4141.9,291500
-122.5,37.75,4098.5,283200
-122.51,37.76,2844.8,268900
-122.51,37.76,3046.5,274200
-122.51,37.76,3279.2,260800
-122.5,37.76,4264.4000000000005,284100
-122.5,37.76,3339.3,272300
-122.5,37.75,4385.9000000000005,270200
-122.5,37.75,3491.8999999999996,271800
-122.54,37.76,3960,272200
-122.5,37.75,2963.2000000000003,286300
-122.5,37.74,3796.9,297800
-122.5,37.74,3755.2,296600
-122.49,37.74,5682.5999999999995,300000
-122.5,37.74,3500,275700
-122.5,37.74,3875,275700
-122.5,37.75,4021.7,272400
-122.5,37.74,4062.5,272800
-122.5,37.74,3958.3,273700
-122.5,37.74,4361.1,268100
-122.54,37.74,4178.6,271100
-122.46,37.78,2929.3,350000
-122.46,37.78,3026.5,350000
-122.47,37.78,2743.1,307100
-122.47,37.78,3729.2,416700
-122.47,37.79,3968.8,483300
-122.47,37.78,3522.1,443300
-122.47,37.78,4133.9,396400
-122.48,37.78,3129,375000
-122.48,37.79,4114.8,457800
-122.48,37.78,3165.2999999999997,335300
-122.49,37.78,3202.7999999999997,322900
-122.49,37.78,3614.8,352200
-122.46,37.78,3423.6,376800
-122.46,37.78,3460.5,441700
-122.46,37.78,3239.6,375000
-122.46,37.78,2855.3,360700
-122.46,37.77,3937.5,402900
-122.47,37.77,4163.5,398400
-122.47,37.78,4065.2,421300
-122.47,37.78,3198.9,446900
-122.47,37.78,3139.2000000000003,422400
-122.47,37.78,4020.8,414600
-122.47,37.78,4185.6,404700
-122.47,37.77,3857.1,366700
-122.48,37.78,3488.3,337200
-122.48,37.78,4218,393800
-122.48,37.77,3889.9,348500
-122.48,37.78,3558.8,346400
-122.48,37.78,3586.5,311400
-122.49,37.78,3087.7,329100
-122.49,37.78,3027.8,356300
-122.49,37.77,3703.6,369200
-122.5,37.77,4125,359500
-122.49,37.78,2671.9,318500
-122.49,37.78,3642.9,328400
-122.5,37.78,3583.2999999999997,348500
-122.5,37.77,3995.4,324700
-122.5,37.77,5056.2,336700
-122.5,37.77,3583.2999999999997,322900
-122.5,37.78,3716.7,332800
-122.51,37.78,4732.8,351100
-122.51,37.78,4035.3,342200
-122.55,37.79,2920.1000000000004,322200
-122.54,37.72,3527,318900
-122.42,37.72,1238.6999999999998,212800
-122.36,37.72,2708.2999999999997,180400
-122.4,37.75,6135.9000000000005,225000
-122.38,37.71,4270.8,207100
-122.4,37.71,3362.5,223700
-121.28,37.96,936.5,52500
-121.28,37.95,1109.4,52500
-121.28,37.95,1290.4,63300
-121.29,37.96,1241.1,112500
-121.29,37.96,873.8000000000001,75000
-121.29,37.95,771.4,87500
-121.3,37.95,2202.4,45000
-121.29,37.95,791.6999999999999,22500
-121.3,37.96,1787.5,76800
-121.31,37.96,2339.3,77600
-121.29,37.97,1296.2,110200
-121.29,37.96,1343.8000000000002,103100
-121.29,37.96,1319.1,92300
-121.3,37.96,1125,110400
-121.3,37.96,3659.1,105100
-121.3,37.96,1778.8,97400
-121.31,37.96,3226,107600
-121.31,37.96,3346.6,92600
-121.28,37.97,1650,66000
-121.27,37.96,1425,61300
-121.27,37.95,1721.2,59000
-121.27,37.95,1826.1,54600
-121.27,37.94,1738.6,52000
-121.28,37.94,1468.8000000000002,56800
-121.28,37.94,1703.9,52700
-121.29,37.95,696,42500
-121.29,37.94,2030.3,63800
-121.32,37.95,1262.5,43000
-121.31,37.94,1953.1,45000
-121.3,37.94,1341.6999999999998,60800
-121.3,37.94,2375,67500
-121.32,37.94,2625,55000
-121.31,37.96,3609.4,118400
-121.32,37.96,3184.5,87200
-121.32,37.96,2039.8,88100
-121.33,37.96,2548.8,80300
-121.34,37.96,2128.4,59400
-121.32,37.95,1788.5,62100
-121.32,37.96,2765.6,50000
-121.34,37.97,3765,94600
-121.34,37.96,3035.4,113700
-121.35,37.97,3140.6,93900
-121.36,37.96,3992.2,247400
-121.35,37.96,5899.5,189900
-121.32,37.98,3066,94100
-121.33,37.98,3462.5,84600
-121.33,37.97,3540.4,91600
-121.32,37.97,3323.5,87800
-121.32,37.97,2910.7,88800
-121.33,37.96,2519.5,92600
-121.33,37.97,3570.3,87400
-121.33,37.97,2004.3,90800
-121.31,37.98,3062.5,141500
-121.3,37.97,4061,113600
-121.31,37.97,5191.5,183700
-121.31,37.97,3666.7,123100
-121.29,37.98,2625,65400
-121.29,37.97,1779.4,98800
-121.29,37.98,2504.3,76700
-121.3,37.98,4175,98300
-121.3,37.97,2298.1,105400
-121.29,37.99,3414.1,90600
-121.29,37.99,1515.2,81300
-121.3,37.99,2667.3,87500
-121.3,37.98,2636.4,93800
-121.28,37.99,2885.4,55700
-121.26,37.98,2126.5,55700
-121.27,37.98,2571.4,70000
-121.27,37.98,2681.2,72800
-121.28,37.98,2142.9,69900
-121.29,37.99,1694.4,75200
-121.27,37.97,1114.1,54400
-121.26,37.96,2500,63600
-121.27,37.96,1962,52700
-121.27,37.96,2562.5,54200
-121.26,37.98,978.2,54200
-121.25,37.98,1532.9,48300
-121.26,37.97,2553.6,50500
-121.25,37.97,1789.5,63100
-121.26,37.96,2305.6,62300
-121.26,37.97,3035.2000000000003,69800
-121.25,37.97,2037.5,75000
-121.26,37.96,1789.8,63500
-121.25,37.95,2081.7000000000003,55300
-121.26,37.95,1725,59300
-121.26,37.95,2158.3,62000
-121.27,37.96,1275,54000
-121.26,37.96,2523.4,62800
-121.25,37.96,2486.6000000000004,68300
-121.24,37.96,1918.7,57700
-121.25,37.95,1940.2,62200
-121.24,37.95,3773.4,63800
-121.25,37.94,1779.8,65900
-121.24,37.94,2870.5,113600
-121.24,37.93,2089.3,65000
-121.25,37.94,2326.9,55900
-121.25,37.93,2083.2999999999997,48300
-121.26,37.93,1458.3,53000
-121.26,37.94,1757.4,51700
-121.27,37.93,2125,61200
-121.28,37.94,1937.5,56700
-121.28,37.92,2170.5,60300
-121.28,37.94,1881.4,57700
-121.29,37.93,2551,59100
-121.29,37.93,2782.9,61800
-121.28,37.93,2159.1,67800
-121.28,37.92,2441.2,61600
-121.29,37.92,3105.3,73100
-121.28,37.91,1690,65900
-121.31,37.93,2466.7,81400
-121.3,37.92,1769.4,73900
-121.24,37.98,1196.4,80400
-121.24,37.97,2199.1,67200
-121.24,37.96,2875,57700
-121.23,37.96,1656.3000000000002,57200
-121.23,37.96,1553.9,59200
-121.23,37.95,2625,89200
-121.22,37.97,2401,58400
-121.22,37.96,1987.5,56400
-121.22,37.96,2625,72100
-121.25,37.92,2409.7,66000
-121.23,37.92,1895.8,85700
-121.36,38,5322.4,225800
-121.35,38,3675,152400
-121.35,38,3423.1,123800
-121.35,38.01,3598.2,94400
-121.36,38.01,4022.1,173300
-121.36,38.01,2333.8999999999996,87100
-121.36,38.01,4527.8,166900
-121.34,38.01,3287.2,175000
-121.33,38.01,5318,155100
-121.34,38,4044.400000000001,129200
-121.33,38,3288.9,98900
-121.33,38.01,5919.1,151900
-121.32,38.01,2676.5,96400
-121.32,38.01,2704.5,102800
-121.32,38,2009.1,101500
-121.32,38,2213,87500
-121.33,38,3136.8999999999996,119600
-121.33,37.99,2500,175900
-121.34,37.99,3961.5,194600
-121.34,37.99,6556,234700
-121.31,37.99,1372.9,110300
-121.32,37.98,1353.1,94600
-121.33,37.98,5143,176500
-121.33,37.98,2703.1,150000
-121.36,37.99,4258.9,134900
-121.34,37.98,5300.2,191700
-121.33,38.02,4300.8,136400
-121.34,38.02,5120.2,133800
-121.33,38.02,3182.7000000000003,162100
-121.33,38.02,4300.8,119800
-121.34,38.03,4406.3,130800
-121.33,38.03,4918,130600
-121.36,38.04,5542.7,162100
-121.35,38.04,5584.2,159100
-121.35,38.04,3720.6,146000
-121.36,38.04,5028.5,148200
-121.34,38.05,5614.7,244700
-121.34,38.04,3608.3,146400
-121.33,38.04,4647.700000000001,142700
-121.33,38.03,2296.1,126700
-121.32,38.03,4875,143100
-121.33,38.04,4517.9,145600
-121.33,38.04,5187.8,153900
-121.35,38.03,5720.1,155700
-121.34,38.03,4986.1,133500
-121.35,38.02,2840.3,132300
-121.35,38.03,4173.9,131300
-121.36,38.03,3737.5,138800
-121.35,38.02,3428,140700
-121.36,38.02,4171.9,206100
-121.36,38.03,3568.4,78700
-121.32,38.04,4500,92800
-121.31,38.03,3741.3,105300
-121.32,38.03,2574.2,98400
-121.32,38.02,3537.9,99100
-121.31,38.03,2521.2,110000
-121.29,38,1969.8,112300
-121.31,37.99,1886,105300
-121.3,38,1777.4,100000
-121.3,38.01,3278.7999999999997,100000
-121.3,38,2649.5,116200
-121.31,38,4395.8,108400
-121.31,38,3979.2,131900
-121.31,38.02,2798.1,92100
-121.3,38.01,3994,95500
-121.32,38.02,3072.9,104800
-121.31,38.01,2834.8,101600
-121.31,38.01,1427.4,90500
-121.3,38.04,4015.6,117600
-121.3,38.03,3147.1,102800
-121.3,38.03,4022.7,107700
-121.29,38.04,3177.9,97300
-121.29,38.03,2267.2,91100
-121.28,38.03,3090.7,94100
-121.29,38.03,2584.2000000000003,111300
-121.28,38.03,3926.5,107400
-121.29,38.02,2543.7,99000
-121.3,38.02,2547.2999999999997,106300
-121.3,38.03,2505,95000
-121.3,38.02,2852.3,87500
-121.29,38,2375,124500
-121.29,38.01,4487.0999999999995,137900
-121.28,38.02,3175,95900
-121.29,38.01,3750,120800
-121.27,38.05,3410.7,82800
-121.27,38.02,2982.1,155000
-121.3,38.05,1150,112500
-121.25,38.05,3573.5,106800
-121.25,38.04,4986.1,201800
-121.25,38.01,2699.3999999999996,112500
-121.23,38.04,6180.5,247900
-121.22,38.04,5537.6,212500
-121.25,38.03,6660.5,220700
-121.22,38,2816.7,162100
-121.24,38.01,2434.2000000000003,125000
-121.25,38,2895.7999999999997,135000
-121.26,37.99,2333.2999999999997,87500
-121.24,38,2468.7999999999997,126800
-121.23,37.99,5569.3,153100
-121.23,37.98,5036.2,181300
-121.2,37.97,6058.2,157700
-121.19,38.04,3225,177100
-121.16,38.03,1473.2,156300
-121.2,38.02,3388.2,125000
-121.18,37.99,2467.4,130900
-121.17,37.97,3638.9,130400
-121.23,37.95,2795.7999999999997,59000
-121.19,37.93,2151.3,99700
-121.23,37.94,1125,150000
-121.22,37.93,4750,121400
-121.22,37.95,2867.6,76900
-121.18,37.96,2562.5,146900
-121.24,37.9,2625,137500
-121.26,37.88,3171.9,158300
-121.28,37.9,961.4,55700
-121.27,37.88,1645.8,83600
-121.27,37.87,2953.1,104000
-121.31,37.9,2900,125000
-121.29,37.89,5748.5,162500
-121.29,37.87,2656.2999999999997,103100
-121.23,37.87,3650,162500
-121.49,37.94,2289.1,162500
-121.38,37.88,2684.2000000000003,156300
-121.47,38.13,2261.8999999999996,123500
-121.42,38.22,2028.4,96300
-121.36,38.15,4355.299999999999,185700
-121.32,38.16,3500,240800
-121.32,38.13,5594.2,186900
-121.35,38.09,5505.7,147200
-121.32,38.15,3932.3,130100
-121.23,38.12,3950,178100
-121.23,38.11,3631.2,202800
-121.23,38.09,6456.2,230000
-121.26,38.09,2062.5,155000
-121.3,38.09,2069.4,175000
-121.29,38.07,3191.7,204500
-121.25,38.07,3059.2000000000003,152800
-121.29,38.14,3875,127400
-121.3,38.14,3212.2999999999997,120700
-121.29,38.14,3233.8,101800
-121.29,38.14,2515,110800
-121.29,38.13,2391.7000000000003,113500
-121.3,38.13,2894.2000000000003,116700
-121.3,38.13,3230.3,131800
-121.29,38.15,4878.7,175300
-121.28,38.14,3398.7,99500
-121.27,38.14,2288.3,86900
-121.27,38.14,2125,137500
-121.28,38.14,4119,128800
-121.28,38.13,4062.5,143200
-121.27,38.13,2197.9,114100
-121.27,38.13,2177.1,98200
-121.28,38.13,2540.1,125400
-121.28,38.12,2823.7000000000003,110700
-121.27,38.12,2494.9,108000
-121.29,38.13,5000,154800
-121.3,38.13,5052.8,153700
-121.29,38.12,3960.7,132500
-121.3,38.12,7688.9,229300
-121.3,38.11,4196,171700
-121.27,38.11,2448.2,103000
-121.28,38.11,3882.5,136800
-121.27,38.11,3867.2,120100
-121.28,38.1,2555.6,133100
-121.29,38.1,3775,163300
-121.27,38.13,1923.8,70700
-121.27,38.12,2558.7,87800
-121.26,38.13,2218.7999999999997,68800
-121.26,38.12,1857.5,73800
-121.25,38.13,3299.3,91100
-121.26,38.11,4244.799999999999,150900
-121.26,38.11,3128.4,115100
-121.25,38.14,2300,133300
-121.26,38.14,3533.3,116800
-121.27,38.13,1750,82900
-121.26,38.13,2087.5,83100
-121.24,38.22,3392.9,113000
-121.22,38.16,3475,151200
-121.28,38.17,4092.4,244200
-121.32,38.21,3639.8,146700
-121.16,38.16,2490.6000000000004,122500
-121.14,38.16,3577.4,113900
-121.06,38.25,3652.8,200000
-121.15,38.21,4036.5,174200
-121.05,38.14,2987.5,166300
-121.09,38.19,2454.5,105000
-121.19,38.13,3768.7,165200
-121.18,38.07,4812.5,161100
-120.97,38,4706.9,176900
-121.05,37.93,3275,156500
-121.11,38.04,2924.1000000000004,187500
-121.09,38.03,4517,152200
-121.12,38,3426.5,158900
-120.99,37.8,2908.3,113400
-121,37.8,3610.7,141300
-120.98,37.79,2785.7,110900
-120.97,37.84,2883,141900
-120.96,37.77,3853.4,157600
-121.04,37.78,2564.2999999999997,200000
-121.06,37.86,2683,169400
-121.13,37.74,2459.8,97100
-121.13,37.74,3464.3,90900
-121.12,37.73,2392.3999999999996,102200
-121.13,37.74,3601.6,134600
-121.13,37.73,3315.7999999999997,125900
-121.11,37.74,4421.299999999999,182700
-121.1,37.8,3357.8,149000
-121.11,37.76,4183.3,192100
-121.16,37.73,3442.6,139000
-121.25,37.76,3400.9,182400
-121.22,37.72,2636.8,165600
-121.22,37.81,3637.8,126100
-121.22,37.8,2118.6,94400
-121.22,37.8,2125,91900
-121.21,37.81,2995,124300
-121.21,37.8,2744.3,94200
-121.21,37.8,2178.6,120800
-121.21,37.8,1485.3,101800
-121.21,37.79,1672.4,96900
-121.21,37.8,2605.3,99200
-121.21,37.81,5193,172100
-121.2,37.8,3754.6,135300
-121.2,37.8,3562.5,130800
-121.2,37.79,2479.8,101500
-121.2,37.8,4097.2,101800
-121.21,37.81,5036.9000000000005,163900
-121.17,37.88,3536.5,111800
-121.17,37.82,3847.2,197600
-121.2,37.83,4442.3,161400
-121.2,37.81,7371.8,212500
-121.19,37.81,2732.1,175000
-121.18,37.79,1946.4,112500
-121.2,37.78,3375,106300
-121.23,37.78,4822.9,158300
-121.24,37.79,4075,195000
-121.27,37.79,2708.2999999999997,173900
-121.22,37.8,1611.1,74100
-121.22,37.79,1722.8000000000002,105000
-121.22,37.79,2502.5,101900
-121.23,37.79,4081.5,117900
-121.22,37.79,4476.6,169400
-121.23,37.79,2773.4,116800
-121.23,37.8,2225.4,130800
-121.24,37.81,3559.5,161000
-121.23,37.81,4243.1,137100
-121.22,37.81,4012.5,121500
-121.22,37.82,3196.4,141500
-121.23,37.81,5559.1,149300
-121.23,37.82,4682.1,138500
-121.23,37.82,4927.1,155300
-121.23,37.84,4020.8,155700
-121.24,37.82,5104.7,157900
-121.3,37.85,2239.1,120000
-121.31,37.81,3142.9,179200
-121.29,37.8,3729.2,475000
-121.27,37.82,2645.7999999999997,127500
-121.28,37.83,2515.6,86300
-121.28,37.82,3650,119400
-121.37,37.77,4129.8,222800
-121.4,37.74,4150,322400
-121.43,37.78,2618.1,163500
-121.48,37.77,5017.5999999999995,274200
-121.52,37.75,4322.9,327300
-121.46,37.73,5162.9,222900
-121.45,37.72,5750,240200
-121.44,37.7,6038.9,215100
-121.42,37.71,4369.6,170700
-121.42,37.76,4185.5,162100
-121.42,37.75,3524.2,121400
-121.42,37.74,4802.1,133500
-121.42,37.74,2825,152500
-121.42,37.74,3150,153200
-121.42,37.75,4368.7,128700
-121.43,37.75,3133.3,132000
-121.43,37.75,2750,127300
-121.43,37.75,3361.1,117600
-121.43,37.74,3086.5,119800
-121.43,37.74,3578.9,110400
-121.43,37.75,2142.3999999999996,125000
-121.43,37.76,3631.2,147600
-121.44,37.76,5044.3,194800
-121.45,37.75,4617.3,164800
-121.44,37.74,3509.6,141700
-121.44,37.75,4276.799999999999,151300
-121.44,37.75,3482.1,170600
-121.42,37.74,1195.7,103100
-121.43,37.74,1693.7,108300
-121.43,37.74,1725,111500
-121.44,37.74,3131.9,112500
-121.44,37.73,5332.0999999999995,208100
-121.43,37.73,2995.5,134700
-121.42,37.73,5993.4000000000005,196700
-121.29,37.72,1979.2,63000
-121.32,37.67,4301.5,250000
-121.47,37.58,4662.5,294000
-120.9,35.69,3815.8,248700
-120.93,35.76,3230,154300
-120.7,35.76,2216.5,90600
-120.69,35.65,1630.3000000000002,144900
-120.69,35.64,2007.6,114000
-120.69,35.62,2456.7000000000003,140000
-120.69,35.62,2916.7000000000003,161700
-120.72,35.63,3347.2,195200
-120.67,35.63,4284.0999999999995,256700
-120.67,35.62,3866.1,168100
-120.63,35.59,2652.8,113500
-120.64,35.65,2992.6,158200
-120.47,35.74,3730.3,162700
-120.29,35.56,2811,142100
-120.6,35.6,4475,206900
-121.11,35.52,3240,264600
-121.14,35.55,3801.9,271200
-121.12,35.58,3479.9,320800
-120.92,35.4,3690.8,278800
-120.85,35.38,2307.5,184200
-120.86,35.39,2734.4,188300
-120.86,35.4,2704.2999999999997,186200
-120.87,35.41,3018.7,278100
-120.94,35.42,3773.8,279400
-120.95,35.44,2686.4,283600
-120.85,35.37,2817.2999999999997,226900
-120.83,35.36,2726.6,266800
-120.84,35.35,2620.5,221100
-120.84,35.37,2555.2000000000003,200000
-120.89,35.37,1650,227300
-120.84,35.33,3641.2,207800
-120.83,35.33,4476.6,192700
-120.82,35.32,3395.7999999999997,215800
-120.83,35.32,3222.6,183200
-120.84,35.32,3476.2,189600
-120.9,35.33,3588,266300
-120.84,35.32,3526,183900
-120.84,35.31,2849.2999999999997,196100
-120.84,35.3,4935.9000000000005,317700
-120.82,35.31,2517.2,293900
-120.8,35.33,3587,330000
-121.1,35.6,3211.2,204500
-120.65,35.29,3181.8,249600
-120.66,35.29,1964.7,253600
-120.66,35.29,1703.1,195000
-120.65,35.32,1029.8,300000
-120.62,35.28,6314.4,328800
-120.65,35.29,1449.2,222900
-120.65,35.28,2545.5,165900
-120.65,35.27,4241.1,258900
-120.65,35.27,2512.9,225900
-120.64,35.26,2150.7000000000003,221500
-120.63,35.27,5156,251300
-120.66,35.29,2084,233300
-120.66,35.28,1403.6,209600
-120.66,35.28,2178.6,206300
-120.65,35.27,2620.8,227100
-120.66,35.27,2800.9,192600
-120.66,35.27,1687.5,174200
-120.66,35.27,3733.7,208200
-120.66,35.26,2265.6,226200
-120.67,35.3,2216.5,231700
-120.7,35.31,4671.9,337000
-120.68,35.29,3250,225000
-120.69,35.28,2284.7,247000
-120.67,35.29,3083.2999999999997,219300
-120.69,35.26,4625,221800
-120.7,35.28,4607.1,239900
-120.71,35.27,5428.7,331600
-120.68,35.26,3246.4,208000
-120.69,35.25,2794,262500
-120.7,35.32,4263.9,350000
-120.52,35.24,5026.7,253300
-120.68,35.25,2286.7999999999997,233700
-120.69,35.34,1656.3000000000002,42500
-120.81,35.19,3763.5,336200
-120.66,35.2,5967.6,380000
-120.7,35.14,3535.2000000000003,357800
-120.68,35.14,3093.7999999999997,245900
-120.66,35.13,1965.3,236100
-120.63,35.13,1787.8,55000
-120.64,35.15,4849,275000
-120.59,35.13,4677.6,295500
-120.56,35.13,4403.3,267600
-120.57,35.12,2882.4,195200
-120.57,35.11,3524.2,156800
-120.59,35.11,3155,205400
-120.6,35.12,3450.8999999999996,217700
-120.61,35.12,2579.2000000000003,163800
-120.59,35.12,2170.2,179700
-120.6,35.11,2262.5,153000
-120.59,35.11,3574.3999999999996,197800
-120.61,35.12,2697.4,165400
-120.61,35.13,2730.1000000000004,190400
-120.61,35.12,2982.1,162000
-120.61,35.11,3306.2,158500
-120.65,35.12,2961.5,178100
-120.62,35.13,2712.8,209900
-120.62,35.11,2029.2,155800
-120.62,35.12,2655,160000
-120.66,35.1,2104.2000000000003,268300
-120.61,35.1,2400.3,142100
-120.61,35.1,3053.6,143600
-120.6,35.1,2687.5,178200
-120.58,35,1472.6,106300
-120.61,35.06,4616.7,273100
-120.56,35.07,3360.3,280200
-120.52,35.06,4361.1,329700
-120.3,35.1,4546.1,270800
-120.43,35.17,3851,315000
-120.57,35.18,4040.3,346100
-120.48,35.05,2820.3,152600
-120.47,35.04,2937.5,144800
-120.5,35.03,3568.2,277300
-120.48,35.02,2979.8,204800
-120.69,35.52,2925,181400
-120.68,35.51,4321.799999999999,209100
-120.68,35.5,3767.2,173800
-120.67,35.5,3281.2999999999997,175000
-120.66,35.5,3312.5,163900
-120.66,35.49,2828.5,171300
-120.65,35.48,3225,166900
-120.64,35.46,2543.7,146400
-120.69,35.49,4137.5,222400
-120.68,35.48,2779.7999999999997,205800
-120.67,35.48,3343.7999999999997,176100
-120.66,35.47,3906.3,184800
-120.66,35.46,4517.9,225600
-120.7,35.55,3500,172100
-120.76,35.52,3666.7,250600
-120.71,35.5,5250.8,292900
-120.56,35.48,5094.7,267500
-119.93,35.2,3060.2,69800
-120.49,35.35,3164.1,158600
-120.65,35.41,4187.5,261600
-120.64,35.47,2115.4,117200
-122.4,37.68,3381.6000000000004,253400
-122.4,37.68,4114.6,272200
-122.32,37.69,5966,315200
-122.41,37.7,2411.3,214200
-122.42,37.71,3682.7,215300
-122.43,37.71,4609.8,290400
-122.43,37.7,4770.8,281700
-122.44,37.7,4931.8,258100
-122.45,37.7,4012.5,230100
-122.45,37.71,4541.7,233700
-122.45,37.71,4763.9,251500
-122.45,37.7,5178.8,267000
-122.46,37.7,3503.5,238600
-122.46,37.69,4083.3,266700
-122.46,37.7,3321.4,243200
-122.47,37.7,3658.8,238600
-122.46,37.71,2483,214300
-122.46,37.71,3650,239900
-122.46,37.7,3840,235900
-122.47,37.7,4534.0999999999995,236500
-122.47,37.71,3500,224400
-122.46,37.71,3195.8,232100
-122.48,37.7,3049,307000
-122.48,37.7,3054.6000000000004,297900
-122.48,37.71,5114.9,314200
-122.48,37.71,6127.799999999999,417600
-122.54,37.7,4247.200000000001,292500
-122.49,37.67,4677.1,266400
-122.49,37.68,5065.9,238000
-122.49,37.67,5284.799999999999,260300
-122.49,37.7,5281.1,287700
-122.49,37.69,4500,275600
-122.48,37.69,3449.2,264300
-122.49,37.69,4937.5,277000
-122.49,37.69,4739.0999999999995,272800
-122.47,37.7,3775,281300
-122.47,37.69,3449,239100
-122.47,37.69,4875,258800
-122.48,37.69,4482.1,252400
-122.48,37.69,4242.0999999999995,257500
-122.46,37.69,3437.5,277700
-122.46,37.68,2941.3,229400
-122.47,37.69,3590.9,256100
-122.47,37.69,4644.700000000001,304500
-122.47,37.68,4533.7,306700
-122.48,37.68,5564.7,268700
-122.48,37.67,3390.6,303700
-122.48,37.67,5105.4000000000005,294500
-122.49,37.68,5331.1,270800
-122.48,37.67,2964,319700
-122.45,37.69,3062.5,87500
-122.45,37.67,4428.6,238600
-122.47,37.67,5584.5,304300
-122.47,37.66,5753.5,297900
-122.46,37.67,4130.3,146500
-122.46,37.66,5422.1,284700
-122.46,37.65,5257.3,322900
-122.45,37.67,4781.3,246400
-122.45,37.66,5344.5999999999995,263300
-122.46,37.66,5339.8,260900
-122.45,37.66,4775.5,280700
-122.44,37.65,3972.2,276200
-122.43,37.66,4303.9,278400
-122.44,37.66,3192.7,252600
-122.44,37.66,4763.9,265600
-122.44,37.67,4425,268400
-122.42,37.67,5120.5,226300
-122.41,37.66,3843.8,250700
-122.42,37.66,4736.1,302600
-122.42,37.66,4923.6,273500
-122.42,37.66,4125,327600
-122.41,37.66,4475,246700
-122.41,37.66,3005.2,242500
-122.41,37.66,3666.7,218800
-122.41,37.66,4610.299999999999,237500
-122.41,37.66,3283.3,233300
-122.41,37.65,3503.8999999999996,232400
-122.42,37.66,2663.1,244000
-122.43,37.66,4549.299999999999,281500
-122.42,37.65,3856.5,239800
-122.43,37.64,4103.3,301000
-122.43,37.64,4207,272700
-122.45,37.64,6249.799999999999,353300
-122.46,37.64,5392.2,353700
-122.46,37.65,4809.5999999999995,262000
-122.46,37.64,4593.8,251200
-122.47,37.65,4645.2,236200
-122.53,37.66,5469.4000000000005,272400
-122.53,37.65,4055.6,275000
-122.48,37.65,4259.299999999999,227400
-122.49,37.63,5155,263900
-122.49,37.63,3525,254100
-122.49,37.63,3244.6000000000004,234600
-122.53,37.63,2908.7000000000003,228200
-122.47,37.61,5436.4,279300
-122.54,37.62,4428.6,262100
-122.49,37.59,5128.2,262500
-122.5,37.59,4354.2,237500
